Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
58,32,63,301,1,1.6,1,0,0,1,0,1,0
55,30,40,0,2,2.3,3,0,0,1,0,1,0
34,9,99,461,4,2.2,2,1,0,0,0,1,0
35,9,141,120,2,4.5,2,0,1,0,0,0,0
28,4,150,151,1,1.5,1,0,0,0,0,1,1
38,12,39,181,2,0.3,1,1,0,0,0,1,0
62,38,99,300,4,1.7,2,0,0,0,0,0,0
30,4,18,403,4,0.3,2,0,0,0,0,1,1
38,12,38,0,2,0.3,1,0,0,0,0,1,1
33,8,133,400,1,0.0,1,0,0,0,0,1,0
58,34,84,229,2,2.8,1,0,0,0,0,1,1
59,35,60,466,1,0.0,2,0,0,0,0,1,1
52,28,150,174,3,5.0,3,1,1,0,0,1,0
36,12,18,567,1,0.5,3,0,0,0,0,0,1
45,21,73,403,1,0.8,3,0,0,0,0,1,0
49,23,125,185,1,5.0,1,0,0,0,0,0,0
52,26,91,304,1,4.3,2,0,1,0,1,1,1
54,28,74,400,2,1.1,1,0,0,0,0,1,0
30,4,35,157,2,0.3,2,0,0,1,0,0,1
65,39,113,325,1,2.0,1,0,0,0,0,1,1
34,8,52,601,4,2.2,2,0,0,0,0,0,0
30,6,150,342,2,4.4,2,0,1,0,0,1,0
51,25,18,121,1,0.3,3,1,0,0,0,0,1
52,27,25,131,2,0.0,1,0,0,0,0,1,1
43,18,50,0,4,1.9,3,0,0,0,0,0,0
35,10,75,208,4,0.7,3,0,0,0,0,1,1
56,26,92,174,2,4.5,3,0,0,1,0,0,1
57,32,33,149,2,2.0,2,0,0,0,0,1,0
58,32,65,449,3,2.2,3,0,0,0,0,0,0
53,28,44,300,3,1.7,1,0,0,0,0,0,0
45,21,150,354,2,1.4,1,1,0,0,0,0,0
44,20,150,294,2,1.4,1,0,0,0,0,1,1
54,28,28,565,4,1.5,3,0,0,0,0,1,1
41,17,49,157,4,2.2,2,0,0,0,0,0,0
52,26,45,112,4,1.8,1,0,0,0,0,1,0
43,17,64,231,4,3.0,3,1,1,0,0,1,0
63,38,22,236,3,0.1,3,1,0,0,0,1,0
54,30,120,321,1,5.0,1,1,0,0,0,1,1
33,8,150,475,2,5.0,1,1,0,0,0,1,0
25,-1,101,601,4,2.3,3,1,0,0,0,0,1
41,16,104,318,1,1.0,3,0,0,0,0,1,0
40,16,150,91,4,0.1,3,0,1,0,1,1,1
43,18,58,149,1,2.4,1,0,0,0,0,0,0
36,10,80,577,4,2.2,2,0,0,0,0,1,0
57,33,45,366,1,1.8,3,1,0,0,0,0,0
34,9,134,303,1,4.6,1,1,0,1,0,1,0
38,14,58,305,4,2.0,3,1,0,1,0,0,0
47,21,20,0,1,0.2,1,0,0,0,0,1,1
39,13,25,0,4,1.5,3,0,0,0,0,1,0
45,20,55,313,1,0.3,1,0,0,0,0,1,1
62,37,150,524,1,1.3,1,0,0,0,0,0,0
59,34,30,276,1,1.3,1,0,0,0,0,1,1
61,37,39,341,4,0.4,1,0,0,0,0,1,1
36,12,73,188,4,2.0,3,1,0,0,0,1,0
58,34,41,577,4,1.3,1,0,0,0,0,1,0
55,30,34,157,4,0.1,3,1,0,0,0,1,0
29,5,21,119,3,0.9,3,1,0,0,0,0,0
34,8,11,582,4,0.3,1,0,0,1,1,1,1
61,35,150,352,2,5.0,1,0,0,0,0,0,0
50,20,19,282,4,0.4,3,0,0,0,0,0,0
52,26,101,164,2,2.4,2,0,0,0,0,1,0
39,15,24,207,1,1.0,1,1,0,0,0,1,1
55,29,131,0,2,2.7,1,0,0,1,0,0,0
33,9,105,270,1,4.0,1,0,0,0,0,1,0
47,21,52,601,1,1.2,2,1,0,0,0,0,0
57,32,21,318,4,0.9,2,1,0,1,0,0,0
57,31,45,565,3,1.4,1,1,0,0,0,1,0
40,14,39,477,1,2.0,1,0,0,0,0,1,0
50,25,150,308,2,2.8,1,1,0,0,0,0,1
29,5,150,160,1,4.3,1,0,0,0,0,0,0
46,22,83,483,3,0.7,1,0,0,0,0,0,0
42,15,34,209,3,1.0,2,0,0,1,0,1,0
59,33,49,104,4,1.7,2,1,0,0,0,1,0
31,1,60,508,4,4.0,3,1,0,0,0,0,0
51,25,41,0,4,1.8,1,0,0,0,0,0,0
35,10,72,582,3,2.3,1,1,0,0,0,0,0
59,35,102,281,4,3.0,2,1,1,0,0,1,0
35,10,31,617,3,1.3,1,0,0,0,0,0,0
46,20,73,496,1,1.5,2,1,0,0,0,1,0
34,9,89,635,1,0.0,1,0,0,0,0,1,0
55,29,19,121,4,0.7,3,1,0,1,0,0,1
64,40,63,151,4,1.2,2,0,0,0,0,1,0
34,9,104,307,3,1.2,3,0,0,0,0,1,0
61,35,40,509,1,0.8,2,1,0,0,0,1,0
63,39,92,308,2,0.0,3,0,0,0,0,1,0
59,33,72,230,2,0.7,2,1,0,0,0,0,0
51,27,44,565,3,1.9,2,1,0,0,0,0,0
41,16,114,0,4,3.5,1,0,1,0,0,0,1
37,13,73,307,4,2.4,1,0,0,0,0,0,0
64,40,63,341,4,1.2,2,0,0,1,0,0,1
44,20,69,342,1,0.8,3,1,0,0,1,1,1
62,37,42,210,3,1.5,1,0,0,0,0,1,0
50,26,88,163,1,2.7,1,0,0,0,0,1,0
43,18,98,165,2,0.4,1,0,0,0,0,1,0
34,8,65,464,1,3.0,1,1,1,0,0,1,0
38,13,12,508,2,0.3,2,1,0,1,0,1,0
29,5,122,565,4,3.0,1,0,1,0,0,0,1
39,14,12,464,2,0.0,3,0,0,0,0,0,0
53,29,24,203,2,0.2,1,0,0,0,0,0,1
43,19,150,318,4,4.25,1,1,1,0,1,1,1
61,36,150,342,4,2.3,2,1,1,0,1,1,1
46,20,25,148,4,0.6,3,1,0,0,0,0,0
57,31,131,330,2,2.7,1,0,0,0,0,0,0
59,33,50,325,2,2.3,3,0,0,0,0,0,1
52,28,21,263,2,0.4,1,0,0,1,0,1,0
29,3,55,483,3,1.1,2,0,0,0,0,1,0
57,32,124,119,1,0.2,2,0,1,0,0,1,0
49,23,58,422,4,2.6,1,1,0,0,0,0,0
39,13,72,183,2,2.8,1,0,0,0,0,1,0
56,31,150,466,1,5.0,3,0,1,0,1,1,0
63,38,83,582,3,1.8,2,0,0,0,0,1,0
37,12,93,397,1,2.8,1,0,0,1,0,1,0
56,26,38,565,3,1.0,3,1,0,1,0,1,0
45,20,55,352,4,1.9,3,1,0,1,0,0,0
66,41,11,190,3,0.1,3,0,0,1,0,0,1
40,15,85,303,2,0.4,1,0,0,1,0,0,0
50,24,124,283,1,4.9,1,1,0,0,0,1,0
60,36,129,342,2,5.0,1,0,0,0,0,1,0
31,7,150,164,1,4.3,1,0,0,0,0,0,0
40,14,74,461,4,1.4,2,0,0,0,0,1,0
36,6,138,359,1,5.0,3,1,1,0,0,1,0
55,29,111,330,2,3.6,3,0,1,0,0,0,1
54,28,83,255,3,0.8,1,0,0,0,0,1,0
35,10,33,449,4,1.7,1,1,0,0,0,1,0
55,29,21,342,4,0.7,3,0,0,0,0,0,0
36,10,35,577,2,0.3,1,1,0,0,0,1,0
66,41,105,257,1,0.8,3,0,0,1,1,1,1
38,14,103,565,1,0.8,2,0,0,0,0,0,1
58,32,75,341,2,2.3,3,0,0,0,0,0,0
41,17,33,303,1,0.7,1,1,0,0,0,0,0
60,34,52,565,4,1.7,2,0,0,1,0,1,0
47,23,89,251,1,2.6,2,0,0,1,1,1,1
62,36,63,241,1,2.5,3,0,0,0,0,0,0
48,23,84,166,4,3.1,2,0,1,1,1,1,0
61,36,44,209,4,2.1,1,0,0,0,0,0,0
29,3,29,601,3,1.0,1,0,0,0,0,1,1
45,21,29,81,1,0.3,3,0,0,0,0,1,0
39,14,22,263,2,0.3,2,0,0,0,0,1,0
31,6,53,464,4,2.2,1,1,0,0,0,1,0
39,14,24,0,2,0.3,2,0,0,0,0,1,0
63,38,150,455,1,1.3,1,1,0,0,0,0,0
28,2,31,400,2,0.3,2,0,0,1,0,1,0
56,30,21,342,2,0.7,2,0,0,0,0,1,0
31,6,150,449,2,5.0,1,0,0,0,0,0,0
46,20,82,232,3,0.7,2,0,0,0,0,1,1
42,18,90,509,4,0.8,1,1,0,1,0,0,0
53,29,150,164,4,5.0,3,0,1,0,0,0,0
41,17,99,341,2,1.8,2,0,0,0,0,1,1
61,36,150,171,1,2.6,2,0,1,1,1,0,1
31,5,93,83,2,3.1,2,0,1,0,0,1,0
62,38,53,337,1,0.0,2,0,0,0,0,0,0
59,34,18,421,3,1.3,2,1,0,0,1,1,1
49,24,70,567,1,2.9,1,0,0,0,0,0,0
65,39,100,187,4,1.7,3,0,0,0,0,0,1
30,6,150,185,3,5.0,3,0,1,0,0,1,0
32,7,125,394,1,0.0,1,0,0,0,0,1,1
56,31,68,221,2,0.0,3,0,0,1,0,1,0
36,10,55,95,1,2.0,1,1,0,0,0,1,0
58,34,150,325,4,3.6,3,0,1,0,0,0,0
27,3,84,421,3,1.5,1,0,0,0,0,1,1
41,16,13,522,2,0.0,3,0,0,0,0,1,0
59,35,33,446,4,0.4,1,1,0,0,0,0,1
56,32,89,341,4,1.0,2,1,0,1,0,1,0
52,26,93,157,1,2.4,1,0,0,0,0,1,0
35,5,68,169,4,1.8,3,0,0,0,0,0,0
47,21,85,496,2,1.7,2,0,0,0,0,0,1
29,4,73,321,1,0.8,2,0,0,0,0,1,0
31,6,83,165,4,2.2,2,1,0,0,0,1,0
62,36,150,160,2,5.0,3,0,1,0,0,1,0
48,18,150,139,4,5.0,3,0,1,0,0,1,0
26,1,24,123,2,0.9,3,1,0,0,0,0,1
60,34,102,565,2,2.0,1,0,0,0,0,1,1
35,11,53,446,3,2.8,1,0,0,0,0,0,0
40,15,150,422,2,3.3,1,0,0,0,0,1,0
31,5,28,111,3,1.0,1,0,0,0,0,1,0
50,25,14,318,4,0.8,1,0,0,0,0,1,0
33,7,139,119,1,4.0,3,1,1,0,1,1,1
37,11,34,149,3,0.9,1,0,0,0,0,1,0
38,14,64,464,1,1.5,3,0,0,0,0,0,1
63,38,84,422,4,0.1,2,0,0,0,0,0,0
57,32,42,0,3,0.5,2,0,0,1,0,1,0
61,35,63,104,1,1.6,1,0,0,0,0,1,0
37,12,100,341,3,1.2,3,1,0,0,0,1,1
51,25,150,131,2,4.2,2,0,1,0,0,1,0
44,20,22,400,1,1.0,1,1,0,0,0,0,0
63,37,20,389,1,0.8,2,0,0,1,0,0,1
43,18,21,329,2,1.4,2,0,0,0,0,1,1
38,14,25,354,4,0.4,2,1,0,0,0,1,0
34,9,20,216,4,1.1,3,0,0,0,0,1,0
48,23,150,284,3,0.2,1,0,1,0,1,1,1
29,5,81,308,2,2.5,1,0,0,0,0,0,1
37,11,139,421,2,0.8,2,1,1,0,0,1,0
60,35,119,449,2,3.9,1,0,0,1,0,1,0
46,20,74,428,4,2.6,3,1,0,0,0,1,0
34,10,42,304,1,1.5,2,1,0,0,0,0,0
56,30,73,263,2,1.1,1,0,0,0,0,0,0
57,31,114,270,4,5.0,1,0,1,1,1,1,0
62,36,44,464,2,1.0,3,0,0,0,0,0,0
32,8,141,81,2,4.333333333333333,1,0,0,0,0,0,0
51,26,14,325,2,0.0,1,1,0,0,0,1,0
55,29,33,442,2,0.4,3,0,0,0,0,0,0
60,34,83,249,2,2.0,1,1,0,0,0,0,0
40,16,89,155,4,0.8,1,1,0,0,0,1,0
62,38,39,310,4,2.2,1,0,0,1,0,1,0
63,39,83,397,3,2.0,3,0,0,0,0,1,1
60,34,108,359,2,2.0,1,1,0,0,0,1,0
59,34,21,342,3,1.3,2,0,0,0,0,1,1
26,1,102,229,1,1.9,1,0,0,0,0,0,0
56,32,48,366,1,1.6,3,0,0,0,0,0,1
58,32,32,197,3,1.4,1,0,0,0,0,1,0
57,31,43,483,1,0.2,1,0,0,0,0,0,0
48,23,35,553,4,0.4,2,1,0,0,0,0,0
30,6,150,159,1,5.0,1,0,0,0,0,1,0
45,21,140,132,2,5.0,1,1,0,0,0,0,0
64,38,32,133,3,0.7,2,0,0,0,0,1,1
44,20,149,337,1,1.7,1,0,0,0,0,1,0
51,25,15,601,4,0.6,3,0,0,0,0,0,1
43,16,71,466,3,2.3333333333333335,2,0,0,0,0,0,0
29,3,108,366,4,1.8,2,0,0,0,0,0,0
56,30,122,255,2,0.5,1,0,0,0,0,0,1
65,41,40,342,3,0.1,3,0,0,0,0,1,0
46,22,150,229,2,5.0,1,0,0,0,0,0,1
48,24,79,461,4,1.4,2,0,0,1,0,0,1
56,31,84,431,1,0.1,3,0,0,0,0,1,0
61,37,31,239,3,0.4,2,0,0,0,0,0,1
46,20,12,319,4,0.6,3,0,0,0,0,0,1
58,34,88,255,2,1.6,1,0,0,0,0,1,1
31,5,29,131,2,0.3,2,1,0,0,0,1,1
27,3,150,422,1,5.0,1,1,0,0,0,1,0
44,20,20,397,1,1.4,3,0,0,0,0,0,0
44,20,15,385,1,1.0,1,0,0,0,0,1,0
51,27,150,601,2,0.4,1,1,0,0,0,0,1
39,13,25,315,3,0.2,2,0,0,0,0,1,0
32,8,150,567,2,5.0,1,1,0,0,0,1,0
33,7,101,233,1,2.7,2,1,0,0,0,0,0
40,16,19,342,4,0.4,2,0,0,0,0,1,1
36,12,150,228,2,5.0,1,0,0,0,0,1,1
52,28,8,226,1,0.3,1,0,0,0,0,1,0
54,29,59,152,2,2.3,3,1,0,0,0,1,0
26,2,72,174,4,2.6,1,0,0,1,1,1,0
39,15,55,120,1,1.5,3,0,0,0,0,1,0
46,19,24,397,3,0.6666666666666666,2,0,0,0,0,1,0
57,32,19,0,1,1.3,1,0,0,0,0,1,0
59,33,71,178,2,2.3,3,1,0,0,0,1,1
52,26,54,119,2,1.5,2,0,0,0,0,0,1
52,26,28,131,1,0.3,3,0,0,0,0,1,0
50,20,25,582,4,0.4,3,0,0,0,0,1,0
41,17,51,166,2,0.6,3,0,0,0,0,0,1
43,19,125,187,3,2.4,1,0,1,0,0,1,0
25,0,88,319,2,1.8,2,1,0,0,0,1,1
40,16,125,198,2,2.2,1,0,0,0,0,1,0
35,10,79,601,4,2.1,3,1,0,0,0,1,0
60,36,31,589,3,0.4,2,0,0,0,0,1,1
57,31,131,394,2,2.7,1,1,0,0,0,0,1
44,19,70,230,1,0.2,2,1,0,1,0,0,0
61,36,38,82,3,0.9,3,1,0,0,0,1,1
33,7,83,354,1,2.5,1,0,0,1,1,1,1
45,20,59,155,1,2.4,1,0,0,1,1,1,0
45,21,121,0,1,4.7,1,0,0,0,0,0,0
64,38,42,308,2,0.7,3,1,0,0,0,1,0
50,24,32,212,4,1.8,1,1,0,0,0,1,0
28,3,29,171,4,0.8,1,1,0,0,0,1,0
37,12,40,133,2,1.1,2,0,0,1,0,0,1
62,36,25,213,3,0.3,3,0,0,0,0,1,1
29,5,21,142,4,0.4,2,1,0,0,0,0,1
49,23,79,422,3,0.7,2,1,0,0,0,1,0
46,22,52,421,2,2.1,3,1,0,0,0,0,0
60,34,61,229,4,1.7,2,1,0,0,0,0,0
55,31,25,601,2,0.2,1,0,0,0,0,0,0
33,8,150,301,1,5.0,3,0,1,0,0,0,0
53,29,25,151,2,0.4,1,0,0,0,0,1,0
50,24,80,483,4,4.9,1,0,0,0,0,1,0
28,3,55,174,4,1.7,2,0,0,0,0,1,1
42,17,23,231,2,0.0,3,0,0,0,0,0,0
33,9,60,249,1,1.2,1,0,0,0,0,1,1
40,14,54,310,2,0.7,1,0,0,0,0,0,0
31,6,44,601,4,0.8,1,0,0,0,0,0,0
41,16,33,358,4,0.0,2,0,0,0,0,1,0
52,27,45,601,2,2.0,2,1,0,0,0,0,1
65,35,55,89,4,1.6666666666666667,3,1,0,0,0,1,1
48,24,134,203,1,5.0,1,0,0,0,0,0,1
45,21,44,380,3,0.6,2,0,0,0,0,1,0
26,0,149,589,2,5.0,1,1,0,0,0,0,0
64,38,22,112,2,0.2,3,0,0,1,0,0,0
41,14,74,220,3,2.3333333333333335,2,0,0,0,0,1,0
43,18,128,464,4,5.0,1,1,1,0,0,0,0
60,36,62,230,4,2.2,1,0,0,0,0,0,0
62,37,9,582,1,0.1,1,1,0,0,0,0,0
46,21,9,405,2,0.7,3,0,0,0,0,1,0
36,11,15,601,2,0.3,2,1,0,0,0,0,0
31,5,28,318,4,0.8,1,0,0,0,0,0,0
43,18,83,241,3,0.5,3,0,0,0,0,0,1
46,22,73,146,1,0.8,3,1,0,0,0,0,0
50,26,42,181,4,1.1,2,1,0,0,0,1,0
52,27,34,477,2,0.7,2,1,0,0,0,1,1
27,3,32,308,3,1.0,2,0,0,0,0,0,0
34,9,68,601,1,2.8,1,0,0,0,0,1,0
49,24,82,589,1,2.9,1,1,0,0,0,1,0
52,26,19,0,2,0.7,2,0,0,0,0,0,1
37,11,60,181,2,2.8,1,1,0,0,0,0,1
53,27,150,601,1,1.7,1,1,0,0,0,1,0
54,29,119,446,3,2.0,1,0,1,1,1,0,0
29,3,150,181,2,4.5,1,0,0,0,0,1,0
35,11,34,477,1,1.5,2,0,0,0,0,0,0
32,6,44,577,4,0.2,1,0,0,1,1,1,1
38,13,23,144,4,0.2,3,0,0,0,0,1,0
44,20,150,567,4,0.7,1,1,1,0,1,1,1
44,20,43,277,1,0.3,3,0,0,1,0,0,1
48,22,139,358,1,0.0,1,0,0,0,1,1,1
46,20,118,104,1,5.0,1,0,0,0,1,1,1
35,9,113,380,3,0.8,3,0,1,0,0,1,0
56,32,98,446,3,3.9,3,0,1,0,0,0,0
49,24,70,400,1,2.9,1,0,0,0,0,0,1
57,32,42,305,2,2.1,3,0,0,0,0,1,0
35,10,143,0,1,5.0,1,0,0,0,0,1,1
44,20,150,312,3,2.7,1,0,1,0,0,1,0
38,14,28,120,4,0.4,2,1,0,0,0,1,0
57,33,45,181,3,1.5,1,1,0,1,1,1,1
35,10,78,337,1,2.6,2,0,0,0,0,0,0
29,3,121,120,2,1.3,1,0,0,0,0,0,0
58,32,59,342,1,1.6,1,0,0,0,0,1,0
40,16,64,110,4,2.6666666666666665,1,0,0,1,0,1,0
51,26,15,415,2,0.0,1,1,0,0,0,1,0
61,36,10,213,1,0.1,1,0,0,0,0,0,0
46,20,61,325,2,0.4,3,0,0,0,0,0,0
55,31,50,258,4,1.5,1,0,0,0,0,1,0
35,10,79,192,4,2.1,3,0,0,1,0,1,0
60,34,35,397,1,0.2,1,0,0,0,0,1,0
28,3,11,122,4,0.5,3,0,0,0,0,0,0
43,19,128,581,1,4.7,1,0,0,0,0,1,0
61,36,55,200,3,0.9,3,0,0,0,0,1,1
48,22,79,149,3,0.7,2,0,0,0,0,1,0
65,39,18,126,2,0.4,1,0,0,1,1,1,1
45,19,91,415,2,1.7,2,0,0,1,0,1,0
36,11,9,0,4,0.2,3,0,0,0,0,0,1
45,20,62,249,2,2.2,3,0,0,0,0,1,0
60,34,59,437,1,1.6,1,1,0,0,0,1,0
47,22,25,148,1,0.1,1,1,0,0,0,1,0
32,7,54,467,4,1.3,1,0,0,1,0,1,0
48,23,112,197,1,5.0,2,1,1,1,1,1,0
33,8,125,582,1,0.0,1,0,0,0,0,1,1
49,23,150,185,4,5.0,2,0,1,0,0,0,1
56,32,150,601,1,5.0,3,0,1,1,0,0,0
59,33,35,171,1,0.2,1,1,0,0,0,0,0
56,30,113,352,2,2.7,1,1,0,0,0,0,1
30,4,25,207,2,0.3,2,0,0,0,0,0,0
59,29,45,0,3,2.0,3,0,0,0,0,1,0
38,13,119,221,2,5.0,1,1,0,0,0,0,0
47,22,30,115,4,0.4,2,1,0,0,0,1,1
54,29,79,567,4,3.8,2,0,0,1,0,1,0
34,9,150,277,1,0.8,3,0,1,0,0,0,0
41,16,23,508,2,0.3,2,1,0,0,0,0,0
47,23,150,284,2,1.4,1,1,0,0,0,1,1
44,19,74,184,4,1.9,3,0,0,0,0,0,0
43,18,103,466,3,1.0,1,1,0,0,0,1,1
31,7,99,601,1,4.0,1,0,0,0,0,1,0
28,2,43,483,4,1.3,3,0,0,0,0,1,1
55,25,23,496,4,0.4,3,1,0,0,0,0,0
42,17,91,199,1,0.1,2,1,0,0,0,1,1
53,29,93,589,1,2.7,2,1,0,0,0,1,0
30,6,150,0,1,5.0,1,0,0,0,0,0,0
65,40,21,301,3,0.1,3,0,0,0,0,0,1
43,18,65,272,2,2.2,3,0,0,0,0,1,0
56,32,15,466,1,0.1,2,0,0,0,0,1,0
25,0,52,227,3,2.6,3,1,0,0,0,0,0
35,10,30,83,3,1.3,1,0,0,1,1,1,1
50,26,42,249,1,1.6,2,0,0,0,0,1,0
36,10,20,200,4,0.3,1,1,0,0,0,1,0
34,8,60,111,4,2.2,2,0,0,0,0,0,1
32,6,54,380,4,1.8,3,1,0,0,0,0,0
51,25,60,164,4,2.6,1,1,0,0,0,1,0
52,25,41,535,3,1.0,2,0,0,0,0,1,0
65,39,30,366,3,0.7,2,0,0,0,0,1,1
51,24,21,400,2,1.0,2,0,0,0,0,1,0
37,13,105,0,1,0.8,2,0,0,0,0,0,1
35,11,65,240,3,2.8,1,1,0,0,0,1,0
67,41,20,208,2,0.4,1,1,0,0,0,0,0
30,6,150,142,3,4.9,1,1,1,0,0,1,0
62,38,150,129,1,2.9,1,0,0,1,1,1,1
42,17,82,483,1,3.7,3,0,0,0,0,1,0
48,22,43,313,1,1.2,2,1,0,0,0,1,0
61,36,61,138,2,2.8,1,0,0,0,0,0,0
36,6,90,150,4,1.8,3,0,0,1,0,0,0
48,24,90,334,1,2.6,2,1,0,0,0,1,0
65,39,21,0,2,0.4,1,0,0,0,0,0,0
25,1,118,193,1,5.0,1,0,0,0,0,1,1
55,30,44,553,2,2.0,2,0,0,0,0,1,0
63,37,110,83,1,4.1,3,0,1,0,0,0,0
31,5,99,505,4,1.8,2,1,0,0,0,0,0
43,17,98,166,3,1.1,1,0,0,0,0,0,0
28,4,69,111,3,0.7,2,1,0,0,0,1,0
37,11,82,422,3,0.9,2,1,0,0,0,1,1
27,3,112,389,3,2.5,1,1,0,1,0,1,0
62,38,123,355,1,2.9,1,0,0,0,0,0,0
51,24,78,163,1,2.6666666666666665,2,0,0,0,0,1,0
56,30,59,179,3,0.8,1,1,0,1,0,1,0
56,30,78,164,3,1.7,2,0,0,0,0,0,0
44,19,49,601,4,1.9,3,1,0,0,0,1,0
46,19,82,0,3,2.6666666666666665,2,0,0,0,0,0,0
56,32,125,567,3,0.6,1,1,1,0,1,1,1
56,30,150,341,1,2.9,1,0,0,0,0,0,0
57,33,150,275,1,5.0,1,0,0,0,0,1,0
31,6,19,142,4,1.1,3,1,0,0,1,1,1
65,41,115,203,4,1.7,2,0,0,0,0,0,0
31,7,81,143,2,2.0,2,0,0,0,1,1,1
36,10,93,565,1,2.8,3,0,0,0,0,1,0
56,30,111,496,4,0.3,1,1,1,1,1,1,0
52,27,150,249,1,5.0,1,0,0,0,0,0,0
42,18,50,227,4,2.2,2,0,0,0,0,0,0
55,30,55,437,3,1.7,1,0,0,0,0,0,1
49,24,13,577,1,0.4,3,1,0,1,0,0,0
51,25,29,277,4,0.1,1,0,0,0,0,1,1
26,2,72,257,4,2.6,1,0,0,0,0,1,0
32,7,83,366,1,2.6,2,0,0,1,0,0,1
54,29,98,272,1,0.1,3,0,0,0,0,0,0
50,24,43,0,4,0.1,1,0,0,0,0,1,0
59,33,34,308,1,0.2,1,0,0,0,0,1,0
61,36,10,0,4,0.4,2,0,0,0,0,1,0
43,19,150,565,2,5.0,1,0,0,1,0,1,0
39,14,85,280,3,1.2,3,1,0,0,0,1,1
56,26,50,329,3,1.4,3,0,0,0,0,0,0
38,14,91,226,2,0.0,1,0,0,0,0,1,0
25,-1,112,241,2,2.0,1,1,0,0,0,1,0
42,17,98,275,2,0.4,1,1,0,0,0,1,0
42,18,115,118,1,0.3,1,0,0,0,0,0,0
50,26,22,318,4,0.5,2,1,0,0,0,1,0
56,30,101,250,3,1.7,2,0,0,0,0,0,1
43,18,83,483,2,3.8,3,1,0,0,0,0,0
60,35,52,184,3,0.5,2,0,0,0,0,0,0
42,16,150,366,3,4.8,2,0,1,1,1,1,0
57,33,134,481,4,0.9,1,1,1,0,0,1,0
48,24,54,483,1,1.6,2,1,0,0,0,1,0
37,11,69,159,3,2.1,1,0,0,1,0,0,0
57,32,64,131,3,1.6,3,0,0,0,0,1,0
62,32,53,142,4,1.6666666666666667,3,1,0,0,0,0,0
39,9,118,255,2,5.0,3,1,1,0,1,1,1
38,13,19,358,2,1.4,2,1,0,0,0,0,1
54,28,31,157,2,0.4,3,0,0,0,0,0,0
45,21,63,245,1,0.8,3,1,0,0,0,1,1
39,15,25,257,1,1.4,3,0,0,0,0,0,0
45,19,22,202,1,0.2,1,0,0,0,0,1,0
62,38,78,153,1,1.8,3,0,0,0,0,0,0
43,19,81,461,1,0.3,1,1,0,0,0,1,0
30,6,41,329,1,2.4,2,0,0,0,0,1,0
35,10,62,496,3,2.3,1,0,0,0,0,0,0
58,34,35,325,1,1.2,3,0,0,0,0,1,0
44,19,30,394,1,0.6,3,0,0,0,0,1,0
56,29,51,181,3,1.0,2,0,0,0,0,1,0
28,2,140,187,2,2.0,1,0,0,0,0,1,0
64,39,73,185,3,2.4,1,1,0,0,0,0,0
63,39,40,278,4,1.2,2,0,0,0,0,1,0
44,20,69,421,1,0.8,3,0,0,0,0,1,1
34,9,150,312,1,4.8,3,0,1,0,1,1,1
50,24,82,328,3,3.0,2,0,0,0,0,1,0
51,25,150,589,1,3.3,3,1,1,1,1,1,0
30,4,38,461,1,1.9,3,0,0,0,0,1,0
55,31,23,325,2,0.2,1,0,0,0,0,1,0
57,33,55,175,1,1.8,3,0,0,0,0,1,0
43,19,58,0,2,3.2,1,0,0,0,0,1,0
61,36,29,355,2,0.5,2,0,0,0,0,1,0
49,23,39,229,4,2.6,1,0,0,0,0,0,0
52,28,39,329,3,1.9,2,1,0,0,1,1,1
57,33,30,496,3,1.5,1,1,0,1,0,1,0
53,23,58,601,4,2.0,3,0,0,0,0,1,1
52,28,62,408,1,1.8,3,1,0,0,0,1,0
39,15,62,547,4,2.4,1,1,0,0,0,0,0
58,34,19,138,1,1.2,3,0,0,0,0,0,0
36,12,38,224,1,1.5,2,0,0,0,0,0,0
45,21,84,303,4,2.0,3,0,0,0,0,1,1
30,5,78,318,1,2.6,2,0,0,0,0,1,0
49,25,22,109,4,0.2,1,1,0,0,0,1,0
44,20,81,461,4,2.0,3,1,0,0,0,1,0
43,17,32,164,3,0.5,2,0,0,0,0,1,0
42,18,89,287,4,0.8,1,1,0,0,0,0,0
29,4,121,248,2,3.3,1,0,0,0,0,1,0
28,2,42,181,1,1.5,1,0,0,0,0,1,1
50,24,130,179,1,1.0,1,0,0,0,0,0,0
44,19,30,483,4,0.0,2,0,0,0,0,1,0
52,26,114,366,1,4.9,1,0,0,0,0,0,0
28,4,150,412,1,5.0,1,0,0,0,0,0,0
62,38,50,287,2,1.1,1,0,0,0,0,0,1
34,10,34,226,1,1.5,2,1,0,0,0,0,1
45,20,94,329,3,0.5,3,0,0,0,0,1,0
52,26,114,567,2,2.4,2,0,0,0,0,0,0
43,18,89,277,3,0.5,3,1,0,0,0,0,1
54,24,49,353,1,1.4,3,0,0,0,0,1,0
64,38,115,203,1,2.0,1,0,0,0,0,1,1
27,3,148,397,1,1.5,1,1,0,0,0,1,1
42,17,72,483,4,1.1,2,1,0,0,0,0,1
28,2,114,0,4,2.1,3,0,0,0,0,1,0
47,22,11,78,2,0.0,1,1,0,0,0,0,0
39,13,63,329,4,0.2,3,1,0,0,0,0,0
29,3,113,275,2,0.2,1,0,0,0,0,1,1
39,13,80,483,2,1.8,1,0,0,0,0,1,0
41,15,54,277,3,0.5,3,0,0,0,0,1,1
37,11,32,0,2,1.4,3,0,0,1,0,1,0
